"schoolid","grade","math","female","minority","lowinc_cen"
2040,4,2.682,1,1,5.30648686030429
2040,0,-3.395,0,1,5.30648686030429
2040,0,-3.232,0,1,5.30648686030429
2040,1,-2.053,0,1,5.30648686030429
3280,0,-0.365,0,0,-60.5935131396957
3280,1,-0.645,0,0,-60.5935131396957
3280,2,1.146,0,0,-60.5935131396957
3280,3,0.873,0,0,-60.5935131396957
3280,4,2.6,0,0,-60.5935131396957
4060,1,-1.882,1,1,21.5064868603043
4060,2,0.114,1,1,21.5064868603043
4060,3,0.006,1,1,21.5064868603043
3240,1,-2.595,1,1,22.2064868603043
3240,1,-1.352,1,1,22.2064868603043
3240,2,-3.083,1,1,22.2064868603043
3240,3,-0.21,1,1,22.2064868603043
2880,0,-2.162,1,1,-2.69351313969571
2880,1,-1.505,1,1,-2.69351313969571
2880,2,-2.14,1,1,-2.69351313969571
2880,3,-1.117,1,1,-2.69351313969571
4060,0,-4.055,0,1,21.5064868603043
4060,1,-1.378,0,1,21.5064868603043
4060,2,-1.236,0,1,21.5064868603043
4060,3,-0.616,0,1,21.5064868603043
4060,4,0.352,0,1,21.5064868603043
3030,1,-2.297,0,1,20.9064868603043
3030,2,-1.732,0,1,20.9064868603043
3030,3,-0.427,0,1,20.9064868603043
3720,2,-1.132,1,1,15.7064868603043
3720,3,-1.059,1,1,15.7064868603043
3720,4,-0.338,1,1,15.7064868603043
3450,0,-3.395,1,1,-2.0935131396957
3450,1,-3.082,1,1,-2.0935131396957
3450,1,-1.874,1,1,-2.0935131396957
3040,1,-0.645,1,1,-32.4935131396957
3040,2,-0.826,1,1,-32.4935131396957
3040,3,1.202,1,1,-32.4935131396957
3040,4,0.848,1,1,-32.4935131396957
2340,0,-2.902,1,1,15.9064868603043
2340,0,-1.987,1,1,15.9064868603043
2340,1,-1.541,1,1,15.9064868603043
2340,2,-0.725,1,1,15.9064868603043
3030,0,-2.097,0,1,20.9064868603043
3030,1,-1.054,0,1,20.9064868603043
3030,2,-0.211,0,1,20.9064868603043
2180,0,-1.898,0,1,18.8064868603043
2180,1,-0.351,0,1,18.8064868603043
2180,2,0.343,0,1,18.8064868603043
2180,3,0.573,0,1,18.8064868603043
2180,4,1.302,0,1,18.8064868603043
3250,0,-2.558,0,1,13.2064868603043
3250,1,-1.757,0,1,13.2064868603043
3250,2,-1.236,0,1,13.2064868603043
3360,0,-1.538,0,1,22.2064868603043
3360,1,-1.12,0,1,22.2064868603043
3360,2,-0.928,0,1,22.2064868603043
3360,3,0.128,0,1,22.2064868603043
3360,4,1.199,0,1,22.2064868603043
3130,1,-2.265,0,1,20.3064868603043
3130,2,-0.522,0,1,20.3064868603043
3130,3,0.811,0,1,20.3064868603043
3780,1,-1.631,1,1,-36.4935131396957
3780,2,-0.826,1,1,-36.4935131396957
3780,3,0.873,1,1,-36.4935131396957
3780,4,0.997,1,1,-36.4935131396957
3450,0,-1.538,0,1,-2.0935131396957
3450,1,-0.351,0,1,-2.0935131396957
3450,2,-0.316,0,1,-2.0935131396957
2380,0,-2.097,1,0,-40.8935131396957
2380,1,-0.854,1,0,-40.8935131396957
2380,2,1.678,1,0,-40.8935131396957
2380,3,1.661,1,0,-40.8935131396957
2380,4,2.445,1,0,-40.8935131396957
2380,0,-1.464,0,0,-40.8935131396957
2380,1,-0.785,0,0,-40.8935131396957
2380,2,1.309,0,0,-40.8935131396957
2380,3,2.14,0,0,-40.8935131396957
2380,4,2.099,0,0,-40.8935131396957
2380,0,-3.659,1,0,-40.8935131396957
2380,1,-1.12,1,0,-40.8935131396957
2380,2,-1.446,1,0,-40.8935131396957
2380,3,-0.297,1,0,-40.8935131396957
2380,4,1.679,1,0,-40.8935131396957
2380,0,-2.097,1,0,-40.8935131396957
2380,1,-0.574,1,0,-40.8935131396957
2380,2,-0.623,1,0,-40.8935131396957
2380,3,0.128,1,0,-40.8935131396957
2380,4,1.46,1,0,-40.8935131396957
2380,0,-1.76,1,0,-40.8935131396957
2380,1,-1.12,1,0,-40.8935131396957
2380,2,0.227,1,0,-40.8935131396957
2380,3,1.661,1,0,-40.8935131396957
2380,4,1.794,1,0,-40.8935131396957
2380,0,-0.942,1,0,-40.8935131396957
2380,1,-0.854,1,0,-40.8935131396957
2380,2,0.995,1,0,-40.8935131396957
2380,3,0.516,1,0,-40.8935131396957
2380,4,2.099,1,0,-40.8935131396957
2380,0,-3.659,0,0,-40.8935131396957
2380,1,-1.441,0,0,-40.8935131396957
2380,2,-1.665,0,0,-40.8935131396957
2380,3,-0.35,0,0,-40.8935131396957
2380,4,1.199,0,0,-40.8935131396957
2380,0,-1.13,1,0,-40.8935131396957
2380,1,-0.854,1,0,-40.8935131396957
2380,2,0.716,1,0,-40.8935131396957
2380,3,1.934,1,0,-40.8935131396957
2380,4,3.544,1,0,-40.8935131396957
2380,0,-2.097,1,0,-40.8935131396957
2380,1,-1.12,1,0,-40.8935131396957
2380,2,-1.446,1,0,-40.8935131396957
2380,3,0.021,1,0,-40.8935131396957
2380,4,1.302,1,0,-40.8935131396957
3370,1,-1.689,0,0,-2.49351313969571
3370,2,-0.419,0,0,-2.49351313969571
3370,3,0.573,0,0,-2.49351313969571
3370,4,0.402,0,0,-2.49351313969571
3810,1,-1.757,0,1,-27.9935131396957
3810,2,-0.928,0,1,-27.9935131396957
3810,3,-0.032,0,1,-27.9935131396957
3810,4,1.148,0,1,-27.9935131396957
4010,0,-1.218,1,0,-48.1935131396957
4010,1,-0.716,1,0,-48.1935131396957
4010,2,0.587,1,0,-48.1935131396957
4010,3,1.661,1,0,-48.1935131396957
3030,0,-4.406,1,1,20.9064868603043
3030,0,-2.032,1,1,20.9064868603043
3030,1,-1.568,1,1,20.9064868603043
4060,0,-3.395,0,1,21.5064868603043
4060,0,-2.377,0,1,21.5064868603043
4060,1,-2.032,0,1,21.5064868603043
4060,2,-1.665,0,1,21.5064868603043
4060,3,-0.086,0,1,21.5064868603043
4060,4,0.402,0,1,21.5064868603043
4060,0,-1.987,0,1,21.5064868603043
4060,1,-1.25,0,1,21.5064868603043
4060,2,-2.14,0,1,21.5064868603043
4060,3,-0.945,0,1,21.5064868603043
4060,4,0.749,0,1,21.5064868603043
4060,0,-2.377,1,1,21.5064868603043
4060,1,-1.12,1,1,21.5064868603043
4060,2,-0.623,1,1,21.5064868603043
4060,3,-0.834,1,1,21.5064868603043
4060,4,0.551,1,1,21.5064868603043
4060,0,-2.225,0,1,21.5064868603043
4060,1,-1.054,0,1,21.5064868603043
4060,2,0.587,0,1,21.5064868603043
4060,3,0.074,0,1,21.5064868603043
4060,4,0.452,0,1,21.5064868603043
4450,0,-2.657,0,1,-11.5935131396957
4450,1,-1.946,0,1,-11.5935131396957
4450,2,-0.826,0,1,-11.5935131396957
4450,3,-0.244,0,1,-11.5935131396957
4060,0,-3.887,1,1,21.5064868603043
4060,0,-1.538,1,1,21.5064868603043
4060,1,-1.054,1,1,21.5064868603043
4060,0,-3.395,0,1,21.5064868603043
4060,0,-2.902,0,1,21.5064868603043
4060,1,-1.966,0,1,21.5064868603043
4060,1,-1.631,0,1,21.5064868603043
4060,2,-1.778,0,1,21.5064868603043
4060,3,-0.725,0,1,21.5064868603043
4060,4,0.097,0,1,21.5064868603043
3700,2,0.463,0,1,22.2064868603043
3700,3,1.934,0,1,22.2064868603043
3700,4,2.164,0,1,22.2064868603043
4450,0,-3.021,0,1,-11.5935131396957
4450,1,-1.054,0,1,-11.5935131396957
4450,2,-1.446,0,1,-11.5935131396957
4450,3,-1.117,0,1,-11.5935131396957
3030,0,-2.097,1,1,20.9064868603043
3030,1,-0.112,1,1,20.9064868603043
3030,2,0.114,1,1,20.9064868603043
3030,0,-4.406,0,1,20.9064868603043
3030,0,-1.898,0,1,20.9064868603043
3030,1,-1.468,0,1,20.9064868603043
3030,2,-0.327,0,1,20.9064868603043
3030,0,-2.288,0,1,20.9064868603043
3030,1,0.148,0,1,20.9064868603043
3030,2,-0.623,0,1,20.9064868603043
3030,3,0.074,0,1,20.9064868603043
3030,4,1.199,0,1,20.9064868603043
3030,0,1.325,0,1,20.9064868603043
3030,1,-0.112,0,1,20.9064868603043
3030,2,1.309,0,1,20.9064868603043
3030,3,1.748,0,1,20.9064868603043
3030,4,2.371,0,1,20.9064868603043
3030,0,-1.038,1,1,20.9064868603043
3030,1,-1.631,1,1,20.9064868603043
3030,2,-1.03,1,1,20.9064868603043
3030,3,-1.296,1,1,20.9064868603043
3030,4,-0.116,1,1,20.9064868603043
3030,0,-1.13,0,1,20.9064868603043
3030,1,-0.854,0,1,20.9064868603043
3030,2,0.463,0,1,20.9064868603043
3030,3,0.873,0,1,20.9064868603043
3030,4,1.047,0,1,20.9064868603043
3030,2,0.114,0,1,20.9064868603043
3030,3,0.237,0,1,20.9064868603043
3030,4,0.352,0,1,20.9064868603043
3030,0,-3.721,0,1,20.9064868603043
3030,0,-1.987,0,1,20.9064868603043
3030,1,-2.053,0,1,20.9064868603043
3030,2,-1.546,0,1,20.9064868603043
3030,0,-2.474,1,1,20.9064868603043
3030,1,-1.819,1,1,20.9064868603043
3030,2,-0.211,1,1,20.9064868603043
3030,2,0.147,1,1,20.9064868603043
3030,3,1.279,1,1,20.9064868603043
3030,0,-2.596,1,1,20.9064868603043
3030,1,-0.854,1,1,20.9064868603043
3030,1,0.654,1,1,20.9064868603043
3030,2,0.788,1,1,20.9064868603043
3030,3,1.508,1,1,20.9064868603043
3030,0,-0.365,0,1,20.9064868603043
3030,1,0.058,0,1,20.9064868603043
3030,2,-0.211,0,1,20.9064868603043
3030,3,0.811,0,1,20.9064868603043
3030,4,0.947,0,1,20.9064868603043
3030,0,-2.899,0,1,20.9064868603043
3030,1,-1.25,0,1,20.9064868603043
3030,2,-1.778,0,1,20.9064868603043
3030,3,-1.484,0,1,20.9064868603043
3030,4,-0.975,0,1,20.9064868603043
3030,0,0.893,1,1,20.9064868603043
3030,1,-0.427,1,1,20.9064868603043
3030,2,2.43,1,1,20.9064868603043
3030,3,2.508,1,1,20.9064868603043
3030,4,3.28,1,1,20.9064868603043
3030,0,-2.225,0,1,20.9064868603043
3030,1,-3.206,0,1,20.9064868603043
3030,2,-2.015,0,1,20.9064868603043
2540,0,-1.772,1,1,21.9064868603043
2540,1,-0.501,1,1,21.9064868603043
2540,2,0.227,1,1,21.9064868603043
2540,3,1.421,1,1,21.9064868603043
2540,4,2.6,1,1,21.9064868603043
2540,1,-0.716,0,0,21.9064868603043
2540,2,-1.34,0,0,21.9064868603043
2540,3,-0.834,0,0,21.9064868603043
2540,4,0.749,0,0,21.9064868603043
2540,0,-3.232,1,1,21.9064868603043
2540,0,-2.558,1,1,21.9064868603043
2540,1,-1.631,1,1,21.9064868603043
2540,2,-1.132,1,1,21.9064868603043
2540,0,-2.558,0,1,21.9064868603043
2540,1,-1.819,0,1,21.9064868603043
2540,2,-1.894,0,1,21.9064868603043
3430,2,0.227,1,1,7.00648686030429
3430,3,1.498,1,1,7.00648686030429
3430,4,1.912,1,1,7.00648686030429
4450,0,-2.032,0,1,-11.5935131396957
4450,1,-1.185,0,1,-11.5935131396957
4450,2,-1.34,0,1,-11.5935131396957
4450,3,0.128,0,1,-11.5935131396957
3030,0,-2.535,1,1,20.9064868603043
3030,1,-1.898,1,1,20.9064868603043
3030,1,-1.352,1,1,20.9064868603043
3030,2,-0.762,1,1,20.9064868603043
3030,3,0.227,1,1,20.9064868603043
2330,1,-2.395,0,1,1.1064868603043
2330,2,0.003,0,1,1.1064868603043
2330,3,-1.42,0,1,1.1064868603043
2330,4,-0.225,0,1,1.1064868603043
3030,0,-0.733,0,1,20.9064868603043
3030,1,0.058,0,1,20.9064868603043
3030,2,1.678,0,1,20.9064868603043
3030,3,1.748,0,1,20.9064868603043
3030,4,2.6,0,1,20.9064868603043
3240,0,-3.144,1,1,22.2064868603043
3240,1,-1.185,1,1,22.2064868603043
3240,2,-1.665,1,1,22.2064868603043
2180,0,-0.221,1,1,18.8064868603043
2180,1,-0.351,1,1,18.8064868603043
2180,2,0.227,1,1,18.8064868603043
2180,3,0.128,1,1,18.8064868603043
2180,4,1.199,1,1,18.8064868603043
4440,0,-3.558,0,1,22.2064868603043
4440,1,-1.314,0,1,22.2064868603043
4440,2,-1.665,0,1,22.2064868603043
2560,0,-3.592,1,1,16.5064868603043
2560,1,-2.33,1,1,16.5064868603043
2560,2,-1.778,1,1,16.5064868603043
2560,2,-1.243,1,1,16.5064868603043
2560,3,-0.989,1,1,16.5064868603043
2880,0,-1.464,1,0,-2.69351313969571
2880,1,-0.273,1,0,-2.69351313969571
2880,2,0.114,1,0,-2.69351313969571
2880,3,1.134,1,0,-2.69351313969571
2880,4,2.035,1,0,-2.69351313969571
3140,0,-1.76,1,1,-51.0935131396957
3140,1,0.058,1,1,-51.0935131396957
3140,2,0.463,1,1,-51.0935131396957
3140,3,1.346,1,1,-51.0935131396957
3140,4,2.035,1,1,-51.0935131396957
3140,0,-2.188,0,0,-51.0935131396957
3140,1,-1.441,0,0,-51.0935131396957
3140,2,-0.623,0,0,-51.0935131396957
3140,3,-0.67,0,0,-51.0935131396957
3140,4,0.352,0,0,-51.0935131396957
3140,0,-2.188,0,0,-51.0935131396957
3140,1,-2.009,0,0,-51.0935131396957
3140,2,-0.316,0,0,-51.0935131396957
3140,0,-3.232,0,0,-51.0935131396957
3140,0,-3.068,0,0,-51.0935131396957
3140,1,-1.898,0,0,-51.0935131396957
3140,2,-2.14,0,0,-51.0935131396957
3140,0,-3.558,1,0,-51.0935131396957
3140,0,-2.902,1,0,-51.0935131396957
3140,1,-2.162,1,0,-51.0935131396957
3140,2,-1.555,1,0,-51.0935131396957
3140,3,-0.192,1,0,-51.0935131396957
3140,4,1.25,1,0,-51.0935131396957
4390,0,-2.288,1,1,-11.3935131396957
4390,1,-0.574,1,1,-11.3935131396957
4390,2,-1.236,1,1,-11.3935131396957
2750,0,-2.377,0,1,-44.9935131396957
2750,1,-0.988,0,1,-44.9935131396957
2750,2,-0.105,0,1,-44.9935131396957
2750,3,-0.032,0,1,-44.9935131396957
2750,4,1.623,0,1,-44.9935131396957
3750,1,-2.072,0,1,22.2064868603043
3750,2,-0.928,0,1,22.2064868603043
3750,3,-0.779,0,1,22.2064868603043
3750,4,0.044,0,1,22.2064868603043
2560,0,0.644,0,1,16.5064868603043
2560,1,-2.33,0,1,16.5064868603043
2560,2,-1.132,0,1,16.5064868603043
2560,3,-0.834,0,1,16.5064868603043
2560,4,0.251,0,1,16.5064868603043
2380,0,-3.144,1,1,-40.8935131396957
2380,0,-1.13,1,1,-40.8935131396957
2380,1,-1.179,1,1,-40.8935131396957
2380,2,-0.762,1,1,-40.8935131396957
2380,3,1.003,1,1,-40.8935131396957
2040,0,-1.987,1,1,5.30648686030429
2040,2,-0.419,1,1,5.30648686030429
2040,3,-0.244,1,1,5.30648686030429
2560,2,-1.03,0,1,16.5064868603043
2560,3,0.128,0,1,16.5064868603043
2560,4,1.302,0,1,16.5064868603043
4450,1,-1.25,0,1,-11.5935131396957
4450,1,-0.886,0,1,-11.5935131396957
4450,2,-1.123,0,1,-11.5935131396957
4450,3,0.172,0,1,-11.5935131396957
3440,0,-3.659,0,1,15.8064868603043
3440,1,-1.819,0,1,15.8064868603043
3440,2,-0.928,0,1,15.8064868603043
3440,3,0.632,0,1,15.8064868603043
3440,4,1.098,0,1,15.8064868603043
3890,1,-1.218,1,1,21.8064868603043
3890,2,-0.105,1,1,21.8064868603043
3890,3,0.811,1,1,21.8064868603043
3890,4,1.098,1,1,21.8064868603043
4060,0,-1.772,0,1,21.5064868603043
4060,1,-2.136,0,1,21.5064868603043
4060,2,-1.03,0,1,21.5064868603043
2620,0,-1.987,0,1,-42.9935131396957
2620,1,-0.427,0,1,-42.9935131396957
2620,2,0.343,0,1,-42.9935131396957
2620,3,1.273,0,1,-42.9935131396957
2620,4,1.568,0,1,-42.9935131396957
4380,0,-2.839,1,1,20.0064868603043
4380,1,-1.568,1,1,20.0064868603043
4380,2,0.343,1,1,20.0064868603043
2540,0,-1.276,1,1,21.9064868603043
2540,1,-0.501,1,1,21.9064868603043
2540,2,-0.419,1,1,21.9064868603043
2540,3,-0.086,1,1,21.9064868603043
2540,4,0.997,1,1,21.9064868603043
3900,0,-2.225,1,1,4.7064868603043
3900,1,-1.314,1,1,4.7064868603043
3900,2,0.716,1,1,4.7064868603043
3900,3,1.202,1,1,4.7064868603043
3900,4,1.736,1,1,4.7064868603043
3890,1,-1.505,0,1,21.8064868603043
3890,2,-1.446,0,1,21.8064868603043
3890,3,-1.357,0,1,21.8064868603043
3440,2,-2.015,0,1,15.8064868603043
3440,3,-0.533,0,1,15.8064868603043
3440,4,0.182,0,1,15.8064868603043
3440,5,0.583,0,1,15.8064868603043
2180,2,0.852,0,1,18.8064868603043
2180,3,0.573,0,1,18.8064868603043
2180,4,1.736,0,1,18.8064868603043
2390,0,-3.558,1,1,22.2064868603043
2390,0,-3.068,1,1,22.2064868603043
2390,1,-1.874,1,1,22.2064868603043
2390,2,-1.485,1,1,22.2064868603043
2390,3,-0.647,1,1,22.2064868603043
2390,0,-2.732,1,0,22.2064868603043
2390,1,-2.265,1,0,22.2064868603043
2390,1,-1.874,1,0,22.2064868603043
2390,1,-1.363,1,0,22.2064868603043
2390,3,-0.93,1,0,22.2064868603043
2390,0,-2.377,0,1,22.2064868603043
2390,1,-1.505,0,1,22.2064868603043
2390,2,-1.446,0,1,22.2064868603043
2390,3,-0.139,0,1,22.2064868603043
2390,4,1.302,0,1,22.2064868603043
2020,2,1.146,1,1,-37.4935131396957
2020,3,1.134,1,1,-37.4935131396957
2020,4,2.3,1,1,-37.4935131396957
2390,0,-2.558,0,0,22.2064868603043
2390,1,-1.757,0,0,22.2064868603043
2390,2,-1.665,0,0,22.2064868603043
2390,3,-0.725,0,0,22.2064868603043
2390,4,0.044,0,0,22.2064868603043
3580,0,-3.082,0,1,-25.9935131396957
3580,1,-1.694,0,1,-25.9935131396957
3580,2,0.343,0,1,-25.9935131396957
3580,3,-0.945,0,1,-25.9935131396957
3580,4,0.352,0,1,-25.9935131396957
2390,0,-3.068,1,1,22.2064868603043
2390,1,-1.568,1,1,22.2064868603043
2390,2,-0.826,1,1,22.2064868603043
2390,3,-0.35,1,1,22.2064868603043
2390,4,0.452,1,1,22.2064868603043
2020,0,-1.303,1,0,-37.4935131396957
2020,1,0.439,1,0,-37.4935131396957
2020,2,2.43,1,0,-37.4935131396957
2020,3,2.254,1,0,-37.4935131396957
2020,4,3.873,1,0,-37.4935131396957
2390,0,-3.558,1,1,22.2064868603043
2390,1,-1.441,1,1,22.2064868603043
2390,2,-0.419,1,1,22.2064868603043
2390,3,-0.244,1,1,22.2064868603043
2390,4,0.798,1,1,22.2064868603043
2390,0,-1.276,0,1,22.2064868603043
2390,1,0.905,0,1,22.2064868603043
2390,2,0.716,0,1,22.2064868603043
2390,3,1.421,0,1,22.2064868603043
2390,0,-2.377,0,1,22.2064868603043
2390,1,-3.171,0,1,22.2064868603043
2390,1,-2.297,0,1,22.2064868603043
2390,0,-1.987,0,1,22.2064868603043
2390,1,-1.694,0,1,22.2064868603043
2390,2,-0.826,0,1,22.2064868603043
2390,3,-0.192,0,1,22.2064868603043
2390,4,0.251,0,1,22.2064868603043
2020,0,-1.384,1,1,-37.4935131396957
2020,1,0.338,1,1,-37.4935131396957
2020,2,1.146,1,1,-37.4935131396957
2020,3,1.839,1,1,-37.4935131396957
2020,4,3.055,1,1,-37.4935131396957
2390,0,-1.276,0,1,22.2064868603043
2390,1,-0.574,0,1,22.2064868603043
2390,2,-0.623,0,1,22.2064868603043
2390,4,-0.08,0,1,22.2064868603043
2390,4,2.035,0,1,22.2064868603043
4450,0,-0.497,1,1,-11.5935131396957
4450,1,-0.574,1,1,-11.5935131396957
4450,2,0.227,1,1,-11.5935131396957
4450,3,2.034,1,1,-11.5935131396957
3240,1,-1.25,0,1,22.2064868603043
3240,2,0.463,0,1,22.2064868603043
3240,3,0.403,0,1,22.2064868603043
3240,4,0.402,0,1,22.2064868603043
2610,2,-2.406,0,1,13.0064868603043
2610,3,-1.235,0,1,13.0064868603043
2610,4,-0.702,0,1,13.0064868603043
2610,0,-3.232,0,1,13.0064868603043
2610,1,-2.097,0,1,13.0064868603043
2610,1,-1.874,0,1,13.0064868603043
2180,0,-4.096,1,1,18.8064868603043
2180,0,-2.097,1,1,18.8064868603043
2180,1,-2.136,1,1,18.8064868603043
3030,0,-3.721,1,1,20.9064868603043
3030,0,-2.377,1,1,20.9064868603043
3030,1,-2.36,1,1,20.9064868603043
3030,0,-3.721,1,1,20.9064868603043
3030,0,-2.032,1,1,20.9064868603043
3030,1,-2.596,1,1,20.9064868603043
3430,1,-0.194,1,1,7.00648686030429
3430,2,0.995,1,1,7.00648686030429
3430,3,0.403,1,1,7.00648686030429
3810,0,-2.188,1,1,-27.9935131396957
3810,1,-1.303,1,1,-27.9935131396957
3810,2,-0.316,1,1,-27.9935131396957
3810,3,0.811,1,1,-27.9935131396957
3810,4,1.912,1,1,-27.9935131396957
3440,0,-4.228,1,1,15.8064868603043
3440,0,-2.778,1,1,15.8064868603043
3440,2,-1.819,1,1,15.8064868603043
3040,0,-3.592,1,1,-32.4935131396957
3040,0,-1.13,1,1,-32.4935131396957
3040,1,-2.009,1,1,-32.4935131396957
2560,0,-0.942,0,1,16.5064868603043
2560,1,0.439,0,1,16.5064868603043
2560,2,0.587,0,1,16.5064868603043
2560,3,0.691,0,1,16.5064868603043
2560,4,1.46,0,1,16.5064868603043
2520,0,-1.966,0,1,-0.893513139695699
2520,1,-1.25,0,1,-0.893513139695699
2520,2,-0.725,0,1,-0.893513139695699
2520,3,-0.67,0,1,-0.893513139695699
3370,0,-3.068,1,1,-2.49351313969571
3370,1,-1.966,1,1,-2.49351313969571
3370,2,-1.446,1,1,-2.49351313969571
2560,0,-0.365,0,1,16.5064868603043
2560,1,-0.988,0,1,16.5064868603043
2560,2,-1.446,0,1,16.5064868603043
2560,3,0.074,0,1,16.5064868603043
3450,0,-3.068,1,1,-2.0935131396957
3450,0,-4.406,1,1,-2.0935131396957
3450,1,-2.351,1,1,-2.0935131396957
2960,0,-2.188,0,1,18.7064868603043
2960,1,-2.663,0,1,18.7064868603043
2960,2,-0.826,0,1,18.7064868603043
2820,0,-3.728,1,0,-77.7935131396957
2820,0,-2.288,1,0,-77.7935131396957
2820,1,-1.882,1,0,-77.7935131396957
2340,1,-1.993,0,1,15.9064868603043
2340,2,-1.732,0,1,15.9064868603043
2340,3,-1.107,0,1,15.9064868603043
3780,2,-1.132,0,1,-36.4935131396957
3780,3,-0.244,0,1,-36.4935131396957
3780,4,0.2,0,1,-36.4935131396957
3040,1,-1.185,1,1,-32.4935131396957
3040,2,0.003,1,1,-32.4935131396957
3040,3,0.459,1,1,-32.4935131396957
3040,4,1.148,1,1,-32.4935131396957
3890,2,-1.446,1,1,21.8064868603043
3890,3,-0.616,1,1,21.8064868603043
3890,4,0.2,1,1,21.8064868603043
3240,0,-3.206,0,1,22.2064868603043
3240,0,-2.596,0,1,22.2064868603043
3240,1,-1.694,0,1,22.2064868603043
3030,0,-3.232,1,1,20.9064868603043
3030,0,-2.032,1,1,20.9064868603043
3030,1,-2.032,1,1,20.9064868603043
4390,0,-2.839,1,1,-11.3935131396957
4390,1,-1.505,1,1,-11.3935131396957
4390,2,-0.522,1,1,-11.3935131396957
3450,0,-3.887,0,1,-2.0935131396957
3450,0,-1.772,0,1,-2.0935131396957
3450,1,-1.054,0,1,-2.0935131396957
3450,0,-3.232,1,1,-2.0935131396957
3450,1,-3.144,1,1,-2.0935131396957
3450,1,-2.235,1,1,-2.0935131396957
3450,0,-3.558,1,1,-2.0935131396957
3450,0,-2.188,1,1,-2.0935131396957
3450,1,-1.384,1,1,-2.0935131396957
3450,0,-3.232,1,1,-2.0935131396957
3450,0,-2.188,1,1,-2.0935131396957
3450,1,-2.072,1,1,-2.0935131396957
2020,0,-0.733,1,0,-37.4935131396957
2020,1,1.043,1,0,-37.4935131396957
2020,2,2.14,1,0,-37.4935131396957
2020,3,2.814,1,0,-37.4935131396957
2020,4,3.544,1,0,-37.4935131396957
3890,0,-1.13,0,1,21.8064868603043
3890,1,0.439,0,1,21.8064868603043
3890,2,2.14,0,1,21.8064868603043
4280,2,-1.34,0,1,14.8064868603043
4280,3,-0.139,0,1,14.8064868603043
4280,4,0.997,0,1,14.8064868603043
2330,0,-2.413,1,1,1.1064868603043
2330,0,-1.384,1,1,1.1064868603043
2330,1,-0.427,1,1,1.1064868603043
2330,2,0.114,1,1,1.1064868603043
2330,3,0.573,1,1,1.1064868603043
2330,4,1.047,1,1,1.1064868603043
3610,1,-0.942,0,1,20.0064868603043
3610,2,-2.14,0,1,20.0064868603043
3610,3,-1.55,0,1,20.0064868603043
3610,4,-0.576,0,1,20.0064868603043
2750,0,-1.538,0,0,-44.9935131396957
2750,1,-0.988,0,0,-44.9935131396957
2750,2,-0.826,0,0,-44.9935131396957
2750,3,0.292,0,0,-44.9935131396957
2750,4,1.623,0,0,-44.9935131396957
2750,0,-2.732,1,1,-44.9935131396957
2750,1,-0.645,1,1,-44.9935131396957
2750,2,0.114,1,1,-44.9935131396957
2750,3,0.632,1,1,-44.9935131396957
3750,0,-1.898,1,1,22.2064868603043
3750,1,-1.583,1,1,22.2064868603043
3750,2,-1.608,1,1,22.2064868603043
3750,3,-1.419,1,1,22.2064868603043
4010,2,0.343,1,0,-48.1935131396957
4010,3,-0.192,1,0,-48.1935131396957
4010,4,1.852,1,0,-48.1935131396957
3020,0,-1.541,0,0,-28.9935131396957
3020,1,-0.351,0,0,-28.9935131396957
3020,2,0.716,0,0,-28.9935131396957
3020,3,1.346,0,0,-28.9935131396957
3020,4,2.682,0,0,-28.9935131396957
3700,1,-1.882,0,1,22.2064868603043
3700,2,-2.015,0,1,22.2064868603043
3700,3,-0.67,0,1,22.2064868603043
3360,0,-2.377,0,1,22.2064868603043
3360,1,-1.378,0,1,22.2064868603043
3360,2,-0.522,0,1,22.2064868603043
2850,0,-2.558,1,1,22.2064868603043
2850,0,-1.276,1,1,22.2064868603043
2850,1,-0.942,1,1,22.2064868603043
2850,0,-0.974,0,1,22.2064868603043
2850,1,-0.645,0,1,22.2064868603043
2850,2,1.146,0,1,22.2064868603043
2850,3,2.14,0,1,22.2064868603043
3450,0,-3.721,0,1,-2.0935131396957
3450,1,-3.082,0,1,-2.0935131396957
3450,1,-1.525,0,1,-2.0935131396957
2930,0,-2.413,1,1,6.9064868603043
2930,1,-1.525,1,1,6.9064868603043
2930,2,-0.063,1,1,6.9064868603043
2930,4,1.098,1,1,6.9064868603043
3610,0,-2.188,0,1,20.0064868603043
3610,0,-3.068,0,1,20.0064868603043
3610,1,-2.113,0,1,20.0064868603043
3610,2,-1.99,0,1,20.0064868603043
3610,3,-1.691,0,1,20.0064868603043
3610,2,-2.406,1,1,20.0064868603043
3610,3,0.403,1,1,20.0064868603043
3610,4,1.679,1,1,20.0064868603043
2880,2,1.309,0,1,-2.69351313969571
2880,3,1.066,0,1,-2.69351313969571
2880,4,1.354,0,1,-2.69351313969571
